Date,ID,Title,Artist,ISRC,Comments,,
25/07/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,21672,,
25/07/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,21975,,
25/07/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,7889,,
25/07/2021,1061728813,Late At Night,Roddy Ricch,,1818,,
25/07/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,3904,,
25/07/2021,1068407101,Ball If I Want To,Baby Jesus (DaBaby),,1343,,
25/07/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,29008,,
25/07/2021,951579934,NBA YoungBoy - Nevada Unreleased,slatt shah,,2897,,
25/07/2021,431054574,Gunna - Sold Out Dates Feat. Lil Baby [Prod. Turbo & Ghetto Guitar],DJ_Fly_Guy,,9014,,
25/07/2021,877107568,Stunna2Fly - Wack Jumper Remix,Stunna2Fly,,1674,,
25/07/2021,1067887690,DDG - ICarly Freestyle,D40,,641,,
25/07/2021,1075291135,Cabo,BANKROL HAYDEN,,1037,,
25/07/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,41321,,
25/07/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,4917,,
25/07/2021,1060725346,Lil Baby, Lil Durk,,1755,,
25/07/2021,1026522937,Young Thug - SKII Ft. Gunna (Prod. Wheezy) (Official Audio),Tre Savage ?,,585,,
25/07/2021,1013619421,Tombstone,Rod Wave,,11356,,
25/07/2021,661036613,Knock Knock (prod+ Lil Tecca),SoFaygo,,16519,,
25/07/2021,1082729113,Funk Flex - Lurkin Remix (Feat. King Von & Polo G) [Unreleased],LeakWrld,,1231,,
25/07/2021,1060725400,Lil Baby, Lil Durk,,1968,,
25/07/2021,1064620738,Polo G - Toxic,POLO G,,1455,,
25/07/2021,816595933,Polo G - Martin & Gina,POLO G,,34518,,
25/07/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,4254,,
25/07/2021,1074518497,Tyler, The Creator feat. YoungBoy Never Broke Again and Ty Dolla $ign - WUSYANAME,,2223,,
25/07/2021,729604123,,LUCKY3RD,,2724,,
25/07/2021,937006552,Lil Baby - On Me,Lil Baby,,17469,,
25/07/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,983,,
25/07/2021,1056040759,ft OGbobbybillions ,blueface,,2239,,
25/07/2021,1035859378,Final Warning,NLE Choppa,,4885,,
25/07/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,2559,,
25/07/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,548,,
25/07/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,10874,,
25/07/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,5438,,
25/07/2021,975542488,Pain,pinkpantheress,,3396,,
25/07/2021,373180994,All Girls Are The Same,Juice WRLD,,85652,,
25/07/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,245,,
25/07/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,5004,,
25/07/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,8858,,
25/07/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,486,,
25/07/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,452,,
25/07/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,4962,,
25/07/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,18796,,
25/07/2021,1064620216,Polo G - Black Hearted,POLO G,,1556,,
25/07/2021,855569809,HIM.,Jaywall,,2925,,
25/07/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,254,,
25/07/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,2178,,
25/07/2021,1055542654,T-wayne - Player,T-wayne,,628,,
25/07/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,925,,
25/07/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,5305,,
25/07/2021,763890439,Took Her To The O,King Von,,38979,,
25/07/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,5183,,
25/07/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,701,,
25/07/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,3430,,
25/07/2021,952032571,Still Trappin' w/ King Von,Lil Durk,,11126,,
25/07/2021,984680650,No Hoodie,Curly J,,953,,
25/07/2021,1003330801,Street Runner,Rod Wave,,7505,,
25/07/2021,1010766649,MO3 & OG Bobby Billions - Outside,Mo3,,1285,,
25/07/2021,1052668531,24 Hours (feat. Lil Durk),A BOOGIE WIT DA HOODIE,,1146,,
25/07/2021,1088501041,Pop Smoke - Bout A Million (feat. 21 Savage & 42 Dugg),POP SMOKE,,635,,
25/07/2021,1088499106,Pop Smoke - 30 (feat. Bizzy Banks),POP SMOKE,,598,,
25/07/2021,1048163956,good 4 u,Olivia Rodrigo,,7581,,
25/07/2021,1009475770,Headshot,Lil Tjay,,7877,,
25/07/2021,690770410,Bandit ft. NBA Youngboy,Juice WRLD,,103629,,
25/07/2021,1084381669,Motley Crew,Post Malone,,704,,
25/07/2021,1084815142,Prada Remix (feat. Lil Tecca) [VIDEO IN DESC],BabySantana,,1519,,
25/07/2021,850506619,Pop Smoke - What You Know Bout Love,POP SMOKE,,31464,,
25/07/2021,1052735683,Maybach (feat. Future),42 Dugg,,453,,
25/07/2021,783914911,Rvssian, Lil Mosey,,8088,,
25/07/2021,850507126,Pop Smoke - For The Night (feat. Lil Baby & DaBaby),POP SMOKE,,56049,,
25/07/2021,339318387,XXXTENTACION - Fuck Love  (feat. Trippie Redd),XXXTENTACION,,107497,,
25/07/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,1274,,
25/07/2021,1077630940,Cry No More,G Herbo,,592,,
25/07/2021,482681907,Lil Uzi Vert - Top,Trackaholics,,9639,,
25/07/2021,229787464,Gassed Up,Nebu Kiniza,,21750,,
25/07/2021,1060248796,Lil Baby, Lil Durk - Okay,,481,,
25/07/2021,920782135,Chanel Bag Prod. @geehues x @1yeezo,KILLBUNK (@killbunk),,3072,,
25/07/2021,760419946,Me and My Guitar,A BOOGIE WIT DA HOODIE,,15013,,
25/07/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,14397,,
25/07/2021,969004966,NBA YoungBoy - Walk In The Rain,ABOVE ALL,,103,,
25/07/2021,646792641,Clever - All In (feat. Polo G, G Herbo),,2255,,
25/07/2021,373181102,DARK PLACE (demo),Juice WRLD,,10650,,
25/07/2021,1066159183,Thot Shit,Megan Thee Stallion,,1268,,
25/07/2021,656255261,Pop Smoke - Dior,POP SMOKE,,47307,,
25/07/2021,1066292437,Feelin' Peachy,Kodak Black,,383,,
25/07/2021,1007053408,Trendsetter (Prod. RAN),Yvng Tella,,467,,
25/07/2021,574858791,Robbery,Juice WRLD,,106019,,
25/07/2021,973586695,Time Today,MoneyBagg Yo,,2631,,
25/07/2021,1088499046,Pop Smoke - More Time,POP SMOKE,,383,,
25/07/2021,1088499322,Pop Smoke - Woo Baby (feat. Chris Brown),POP SMOKE,,342,,
25/07/2021,1088499232,Pop Smoke - Merci Beaucoup,POP SMOKE,,427,,
25/07/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,1640,,
25/07/2021,1051744639,Outside - Blueface (ft. OG Bobby Billions),ethanw2,,734,,
25/07/2021,1090451293,Kodak Black - Senseless,rapcomeup,,302,,
25/07/2021,1086195169,MIA,ssgkobe,,686,,
25/07/2021,1088500204,Pop Smoke - Brush Em (feat. Rah Swish),POP SMOKE,,319,,
25/07/2021,1088500420,Pop Smoke - Beat The Speaker,POP SMOKE,,259,,
25/07/2021,1088500051,Pop Smoke - Tell The Vision (feat. Kanye West & Pusha T),POP SMOKE,,519,,
25/07/2021,1078392811,Lil Nas X - Industry Baby but without Jack Harlow,weyki,,556,,
25/07/2021,1079066473,How,JayPareil,,267,,
25/07/2021,1088500522,Pop Smoke - Manslaughter (feat. Rick Ross & The-Dream),POP SMOKE,,321,,
25/07/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,506,,
25/07/2021,1088712469,"Pop Smoke, Lil Tjay, Swae Lee - Genius",POP SMOKE,,288,,
26/07/2021,1056306229,Touchable,Remble,,3541,,
26/07/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,2682,,
26/07/2021,1026185437,2055,Sleepy Hallow,,3662,,
26/07/2021,1023058027,Polo G - RAPSTAR,POLO G,,26885,,
26/07/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,3598,,
26/07/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,5646,,
26/07/2021,1071204931,Ed Sheeran - Bad Habits,Ed Sheeran,,3008,,
26/07/2021,1083383002,Nevada,YoungBoy Never Broke Again,,914,,
26/07/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,10278,,
26/07/2021,1056690214,Tell Em,cochise,,8153,,
26/07/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,2961,,
26/07/2021,1034990764,Wockesha,MoneyBagg Yo,,3900,,
26/07/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,21724,,
26/07/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,22004,,
26/07/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,7931,,
26/07/2021,1061728813,Late At Night,Roddy Ricch,,1853,,
26/07/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,3942,,
26/07/2021,1068407101,Ball If I Want To,Baby Jesus (DaBaby),,1371,,
26/07/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,29041,,
26/07/2021,951579934,NBA YoungBoy - Nevada Unreleased,slatt shah,,2910,,
26/07/2021,431054574,Gunna - Sold Out Dates Feat. Lil Baby [Prod. Turbo & Ghetto Guitar],DJ_Fly_Guy,,9025,,
26/07/2021,877107568,Stunna2Fly - Wack Jumper Remix,Stunna2Fly,,1714,,
26/07/2021,1067887690,DDG - ICarly Freestyle,D40,,695,,
26/07/2021,1075291135,Cabo,BANKROL HAYDEN,,1084,,
26/07/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,41348,,
26/07/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,4990,,
26/07/2021,1060725346,Lil Baby, Lil Durk,,1766,,
26/07/2021,1026522937,Young Thug - SKII Ft. Gunna (Prod. Wheezy) (Official Audio),Tre Savage ?,,611,,
26/07/2021,1013619421,Tombstone,Rod Wave,,11371,,
26/07/2021,661036613,Knock Knock (prod+ Lil Tecca),SoFaygo,,16580,,
26/07/2021,1082729113,Funk Flex - Lurkin Remix (Feat. King Von & Polo G) [Unreleased],LeakWrld,,1253,,
26/07/2021,1060725400,Lil Baby, Lil Durk,,1983,,
26/07/2021,1064620738,Polo G - Toxic,POLO G,,1484,,
26/07/2021,816595933,Polo G - Martin & Gina,POLO G,,34544,,
26/07/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,4264,,
26/07/2021,1074518497,Tyler, The Creator feat. YoungBoy Never Broke Again and Ty Dolla $ign - WUSYANAME,,2233,,
26/07/2021,729604123,,LUCKY3RD,,2736,,
26/07/2021,937006552,Lil Baby - On Me,Lil Baby,,17486,,
26/07/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,1000,,
26/07/2021,1056040759,ft OGbobbybillions ,blueface,,2256,,
26/07/2021,1035859378,Final Warning,NLE Choppa,,4899,,
26/07/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,2571,,
26/07/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,560,,
26/07/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,10895,,
26/07/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,5452,,
26/07/2021,975542488,Pain,pinkpantheress,,3453,,
26/07/2021,373180994,All Girls Are The Same,Juice WRLD,,85684,,
26/07/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,260,,
26/07/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,5013,,
26/07/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,8869,,
26/07/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,507,,
26/07/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,479,,
26/07/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,4969,,
26/07/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,18841,,
26/07/2021,1064620216,Polo G - Black Hearted,POLO G,,1562,,
26/07/2021,855569809,HIM.,Jaywall,,2940,,
26/07/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,258,,
26/07/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,2182,,
26/07/2021,1055542654,T-wayne - Player,T-wayne,,641,,
26/07/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,928,,
26/07/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,5312,,
26/07/2021,763890439,Took Her To The O,King Von,,38996,,
26/07/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,5192,,
26/07/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,716,,
26/07/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,3438,,
26/07/2021,952032571,Still Trappin' w/ King Von,Lil Durk,,11137,,
26/07/2021,984680650,No Hoodie,Curly J,,955,,
26/07/2021,1003330801,Street Runner,Rod Wave,,7508,,
26/07/2021,1010766649,MO3 & OG Bobby Billions - Outside,Mo3,,1295,,
26/07/2021,1052668531,24 Hours (feat. Lil Durk),A BOOGIE WIT DA HOODIE,,1155,,
26/07/2021,1088501041,Pop Smoke - Bout A Million (feat. 21 Savage & 42 Dugg),POP SMOKE,,693,,
26/07/2021,1088499106,Pop Smoke - 30 (feat. Bizzy Banks),POP SMOKE,,632,,
26/07/2021,1048163956,good 4 u,Olivia Rodrigo,,7634,,
26/07/2021,1009475770,Headshot,Lil Tjay,,7884,,
26/07/2021,690770410,Bandit ft. NBA Youngboy,Juice WRLD,,103652,,
26/07/2021,1084381669,Motley Crew,Post Malone,,717,,
26/07/2021,1084815142,Prada Remix (feat. Lil Tecca) [VIDEO IN DESC],BabySantana,,1533,,
26/07/2021,850506619,Pop Smoke - What You Know Bout Love,POP SMOKE,,31473,,
26/07/2021,1052735683,Maybach (feat. Future),42 Dugg,,453,,
26/07/2021,783914911,Rvssian, Lil Mosey,,8128,,
26/07/2021,850507126,Pop Smoke - For The Night (feat. Lil Baby & DaBaby),POP SMOKE,,56061,,
26/07/2021,339318387,XXXTENTACION - Fuck Love  (feat. Trippie Redd),XXXTENTACION,,107549,,
26/07/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,1281,,
26/07/2021,1077630940,Cry No More,G Herbo,,604,,
26/07/2021,482681907,Lil Uzi Vert - Top,Trackaholics,,9644,,
26/07/2021,229787464,Gassed Up,Nebu Kiniza,,21756,,
26/07/2021,1060248796,Lil Baby, Lil Durk - Okay,,485,,
26/07/2021,920782135,Chanel Bag Prod. @geehues x @1yeezo,KILLBUNK (@killbunk),,3075,,
26/07/2021,760419946,Me and My Guitar,A BOOGIE WIT DA HOODIE,,15021,,
26/07/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,14415,,
26/07/2021,969004966,NBA YoungBoy - Walk In The Rain,ABOVE ALL,,107,,
26/07/2021,646792641,Clever - All In (feat. Polo G, G Herbo),,2265,,
26/07/2021,373181102,DARK PLACE (demo),Juice WRLD,,10695,,
26/07/2021,1066159183,Thot Shit,Megan Thee Stallion,,1279,,
26/07/2021,656255261,Pop Smoke - Dior,POP SMOKE,,47328,,
26/07/2021,1066292437,Feelin' Peachy,Kodak Black,,387,,
26/07/2021,1007053408,Trendsetter (Prod. RAN),Yvng Tella,,468,,
26/07/2021,574858791,Robbery,Juice WRLD,,106046,,
26/07/2021,973586695,Time Today,MoneyBagg Yo,,2633,,
26/07/2021,1088499046,Pop Smoke - More Time,POP SMOKE,,401,,
26/07/2021,1088499322,Pop Smoke - Woo Baby (feat. Chris Brown),POP SMOKE,,356,,
26/07/2021,1088499232,Pop Smoke - Merci Beaucoup,POP SMOKE,,442,,
26/07/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,1669,,
26/07/2021,1051744639,Outside - Blueface (ft. OG Bobby Billions),ethanw2,,743,,
26/07/2021,1090451293,Kodak Black - Senseless,rapcomeup,,420,,
26/07/2021,1086195169,MIA,ssgkobe,,694,,
26/07/2021,1088500204,Pop Smoke - Brush Em (feat. Rah Swish),POP SMOKE,,332,,
26/07/2021,1088500420,Pop Smoke - Beat The Speaker,POP SMOKE,,266,,
26/07/2021,1088500051,Pop Smoke - Tell The Vision (feat. Kanye West & Pusha T),POP SMOKE,,545,,
26/07/2021,1078392811,Lil Nas X - Industry Baby but without Jack Harlow,weyki,,565,,
26/07/2021,1079066473,How,JayPareil,,297,,
26/07/2021,1088500522,Pop Smoke - Manslaughter (feat. Rick Ross & The-Dream),POP SMOKE,,337,,
26/07/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,533,,
26/07/2021,1088712469,"Pop Smoke, Lil Tjay, Swae Lee - Genius",POP SMOKE,,302,,
26/07/2021,1084609885,BenjiBlueBills - GTFOH (Prod. MayDay),BenjiBlueBills,,295,,
26/07/2021,1089099313,Teen Bean,Ken Carson,,1112,,
26/07/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,1467,,
27/07/2021,1056306229,Touchable,Remble,,3683,,
27/07/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,2753,,
27/07/2021,1026185437,2055,Sleepy Hallow,,3723,,
27/07/2021,1023058027,Polo G - RAPSTAR,POLO G,,26943,,
27/07/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,3783,,
27/07/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,5679,,
27/07/2021,1071204931,Ed Sheeran - Bad Habits,Ed Sheeran,,3024,,
27/07/2021,1083383002,Nevada,YoungBoy Never Broke Again,,966,,
27/07/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,10322,,
27/07/2021,1056690214,Tell Em,cochise,,8220,,
27/07/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,3010,,
27/07/2021,1034990764,Wockesha,MoneyBagg Yo,,3934,,
27/07/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,21785,,
27/07/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,22038,,
27/07/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,7957,,
27/07/2021,1061728813,Late At Night,Roddy Ricch,,1878,,
27/07/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,3970,,
27/07/2021,1068407101,Ball If I Want To,Baby Jesus (DaBaby),,1397,,
27/07/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,29106,,
27/07/2021,951579934,NBA YoungBoy - Nevada Unreleased,slatt shah,,2921,,
27/07/2021,431054574,Gunna - Sold Out Dates Feat. Lil Baby [Prod. Turbo & Ghetto Guitar],DJ_Fly_Guy,,9039,,
27/07/2021,877107568,Stunna2Fly - Wack Jumper Remix,Stunna2Fly,,1732,,
27/07/2021,1067887690,DDG - ICarly Freestyle,D40,,,,
27/07/2021,1075291135,Cabo,BANKROL HAYDEN,,1128,,
27/07/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,41371,,
27/07/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,5032,,
27/07/2021,1060725346,Lil Baby, Lil Durk,,1790,,
27/07/2021,1026522937,Young Thug - SKII Ft. Gunna (Prod. Wheezy) (Official Audio),Tre Savage ?,,625,,
27/07/2021,1013619421,Tombstone,Rod Wave,,11386,,
27/07/2021,661036613,Knock Knock (prod+ Lil Tecca),SoFaygo,,16630,,
27/07/2021,1082729113,Funk Flex - Lurkin Remix (Feat. King Von & Polo G) [Unreleased],LeakWrld,,1265,,
27/07/2021,1060725400,Lil Baby, Lil Durk,,2005,,
27/07/2021,1064620738,Polo G - Toxic,POLO G,,1515,,
27/07/2021,816595933,Polo G - Martin & Gina,POLO G,,34573,,
27/07/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,4281,,
27/07/2021,1074518497,Tyler, The Creator feat. YoungBoy Never Broke Again and Ty Dolla $ign - WUSYANAME,,2251,,
27/07/2021,729604123,,LUCKY3RD,,2749,,
27/07/2021,937006552,Lil Baby - On Me,Lil Baby,,17504,,
27/07/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,1021,,
27/07/2021,1056040759,ft OGbobbybillions ,blueface,,2278,,
27/07/2021,1035859378,Final Warning,NLE Choppa,,4923,,
27/07/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,2580,,
27/07/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,577,,
27/07/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,10917,,
27/07/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,5465,,
27/07/2021,975542488,Pain,pinkpantheress,,3514,,
27/07/2021,373180994,All Girls Are The Same,Juice WRLD,,85721,,
27/07/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,277,,
27/07/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,5024,,
27/07/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,8894,,
27/07/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,535,,
27/07/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,509,,
27/07/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,4978,,
27/07/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,18853,,
27/07/2021,1064620216,Polo G - Black Hearted,POLO G,,1569,,
27/07/2021,855569809,HIM.,Jaywall,,2964,,
27/07/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,268,,
27/07/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,2190,,
27/07/2021,1055542654,T-wayne - Player,T-wayne,,657,,
27/07/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,931,,
27/07/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,5328,,
27/07/2021,763890439,Took Her To The O,King Von,,39011,,
27/07/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,5205,,
27/07/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,730,,
27/07/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,3445,,
27/07/2021,952032571,Still Trappin' w/ King Von,Lil Durk,,11148,,
27/07/2021,984680650,No Hoodie,Curly J,,960,,
27/07/2021,1003330801,Street Runner,Rod Wave,,7511,,
27/07/2021,1010766649,MO3 & OG Bobby Billions - Outside,Mo3,,1303,,
27/07/2021,1052668531,24 Hours (feat. Lil Durk),A BOOGIE WIT DA HOODIE,,1160,,
27/07/2021,1088501041,Pop Smoke - Bout A Million (feat. 21 Savage & 42 Dugg),POP SMOKE,,726,,
27/07/2021,1088499106,Pop Smoke - 30 (feat. Bizzy Banks),POP SMOKE,,666,,
27/07/2021,1048163956,good 4 u,Olivia Rodrigo,,7667,,
27/07/2021,1009475770,Headshot,Lil Tjay,,7895,,
27/07/2021,690770410,Bandit ft. NBA Youngboy,Juice WRLD,,103663,,
27/07/2021,1084381669,Motley Crew,Post Malone,,729,,
27/07/2021,1084815142,Prada Remix (feat. Lil Tecca) [VIDEO IN DESC],BabySantana,,1560,,
27/07/2021,850506619,Pop Smoke - What You Know Bout Love,POP SMOKE,,31490,,
27/07/2021,1052735683,Maybach (feat. Future),42 Dugg,,455,,
27/07/2021,783914911,Rvssian, Lil Mosey,,8134,,
27/07/2021,850507126,Pop Smoke - For The Night (feat. Lil Baby & DaBaby),POP SMOKE,,56073,,
27/07/2021,339318387,XXXTENTACION - Fuck Love  (feat. Trippie Redd),XXXTENTACION,,107576,,
27/07/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,1294,,
27/07/2021,1077630940,Cry No More,G Herbo,,618,,
27/07/2021,482681907,Lil Uzi Vert - Top,Trackaholics,,9652,,
27/07/2021,229787464,Gassed Up,Nebu Kiniza,,21762,,
