Date,ID,Title,Artist,Playback Count
11/08/2021,569364037,Loco,"Justin Quiles, Chimbala & Zion & Lennox",680567
11/08/2021,560285844,Beautiful Mistakes,Maroon 5 & Megan Thee Stallion,2327755
11/08/2021,555775434,Calling My Phone,Lil Tjay & 6LACK,2571303
11/08/2021,577458322,Demeanor,Pop Smoke Feat. Dua Lipa,118354
11/08/2021,561448390,Tombstone,Rod Wave,358228
11/08/2021,504177021,Everywhereigo,Babyxsosa,189373
11/08/2021,570569787,Maybach,42 Dugg Feat. Future,192456
11/08/2021,567890019,Lost,Maroon 5,334796
11/08/2021,572583713,Yonaguni,Bad Bunny,727327
11/08/2021,535548665,Be Alright,"Evan Craft, Danny Gokey & Redimi2",195012
11/08/2021,342158320,Dark Red,Steve Lacy,433243
11/08/2021,542792334,DÁKITI,Bad Bunny & Jhay Cortez,3638329
11/08/2021,529385727,Come & Go,Juice WRLD & Marshmello,2645424
11/08/2021,570156203,Straightenin,Migos,429117
11/08/2021,576782932,WHOLE LOTTA MONEY (Remix),BIA Feat. Nicki Minaj,122751
11/08/2021,539105437,You're Mines Still,Yung Bleu Feat. Drake,1931126
11/08/2021,564660626,2055,Sleepy Hallow,158061
11/08/2021,564125521,4 Da Gang (Mixed),42 Dugg & Roddy Ricch,447771
11/08/2021,560227366,I WANNA BE YOUR SLAVE,Måneskin,2271047
11/08/2021,575231739,WUSYANAME [Mixed],"Tyler, The Creator Feat. YoungBoy Never Broke Again & Ty Dolla $ign",136923
11/08/2021,10530810,Smells Like Teen Spirit,Nirvana,7658059
11/08/2021,560746534,Wants and Needs,Drake Feat. Lil Baby,1000280
11/08/2021,567381435,NDA,Billie Eilish,229729
11/08/2021,56342481,Born Killer,Geto Boys & Scarface,18260
11/08/2021,570401689,I Was On a Boat That Day,Old Dominion,156231
11/08/2021,6019127,Folsom Prison Blues (Live),Johnny Cash,242887
11/08/2021,460406296,Almeda,Solange,213218
11/08/2021,517715261,Go Crazy,Chris Brown & Young Thug,4111266
11/08/2021,579494579,Like I'm Gonna Lose You,Christina Milian,191952
11/08/2021,578444173,No Child Left Behind,Kanye West,184559
11/08/2021,503576063,Blinding Lights,The Weeknd,22217806
11/08/2021,567048553,Botella Tras Botella,Gera MX & Christian Nodal,967564
11/08/2021,538802718,We Didn't Have Much,Justin Moore,260275
11/08/2021,549819945,Jugaste y Sufrí,Eslabon Armado Feat. DannyLux,97745
11/08/2021,416805370,Audio,"LSD Feat. Sia, Diplo & Labrinth",1836270
11/08/2021,555418199,Complicated,Leela James,160923
11/08/2021,567407114,Touch Down 2 Cause Hell,Hd4president,707061
11/08/2021,563439380,Twerkulator,City Girls,325470
11/08/2021,579019082,My Own Drum (Remix) [with Missy Elliott],Ynairaly Simo,34765
11/08/2021,550051475,Way Less Sad,AJR,540342
11/08/2021,90319038,Collard Greens,Schoolboy Q Feat. Kendrick Lamar,2067100
11/08/2021,577705732,King Shark and the Clyrax,John Murphy Feat. Jessica Rotter,36545
11/08/2021,470615067,Loverboy,A-Wall,103219
11/08/2021,573820877,Beethoven,Kenndog,317944
11/08/2021,535825899,Forever After All,Luke Combs,580359
11/08/2021,553778502,Glad You Exist (Acoustic),Dan + Shay,306046
11/08/2021,547867863,Best Friend,Saweetie Feat. Doja Cat,1803792
11/08/2021,549952578,drivers license,Olivia Rodrigo,7179006
11/08/2021,579875979,SUVs (Black on Black),Jack Harlow & Pooh Shiesty,17850
11/08/2021,532270360,One Too Many,Keith Urban & P!nk,1624846
11/08/2021,463104430,Fire For You,Cannons,1459597
11/08/2021,566909807,All I Know So Far,P!nk,657859
11/08/2021,561571511,Outside,MO3 & OG Bobby Billions,265534
11/08/2021,349198062,PRIDE.,Kendrick Lamar,367617
11/08/2021,541709647,Quicksand,Morray,1032569
11/08/2021,541712669,positions,Ariana Grande,2167618
11/08/2021,573012458,FWMGAB,French Montana,164075
11/08/2021,535306088,Memory I Don't Mess With,Lee Brice,208875
11/08/2021,554795006,Who Want Smoke?,Nardo Wick,244766
11/08/2021,543765429,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Feat. Florida Georgia Line,204686
11/08/2021,512721848,Cold Beer Calling My Name,Jameson Rodgers & Luke Combs,178244
11/08/2021,504483956,My Potna Dem,$ilkMoney,366918
11/08/2021,555375589,Waves,Luke Bryan,164163
11/08/2021,577705757,Ratism,John Murphy,29120
11/08/2021,86019850,The Way,Ariana Grande Feat. Mac Miller,2994752
11/08/2021,550784332,Nevada,YoungBoy Never Broke Again,286932
11/08/2021,20144841,Dreams,Fleetwood Mac,6228414
11/08/2021,417323019,Fell In Luv,Playboi Carti Feat. Bryson Tiller,140111
11/08/2021,540951142,Damage,H.E.R.,1078207
11/08/2021,55512362,Don't Stop Believin',Journey,8688957
11/08/2021,50881429,Alors On Danse,Stromae,7501622
11/08/2021,573603428,Renegade,Big Red Machine Feat. Taylor Swift,69824
11/08/2021,490675972,Circles,Post Malone,10512904
11/08/2021,518008253,Single Saturday Night,Cole Swindell,344348
11/08/2021,558778653,Can't Let It Show,Tank,365934
11/08/2021,501834427,Before You Go,Lewis Capaldi,9243612
11/08/2021,44928779,Who Shot Ya,The Notorious B.I.G.,441414
